year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2014,25,67.400000000000006,65.229000000000028,76.98571428571428,21.1356784110018,7.449807857918768
2014,26,62.200000000000003,60.946999999999974,67.014285714285705,17.089841574040925,5.52960425670774
2014,27,61.200000000000003,55.865000000000002,60.49761904761904,14.235023634586039,5.557147429230288
2014,28,70.099999999999994,56.637999999999984,56.503614457831326,12.147442225836363,4.361916775311723
2014,29,56.399999999999999,67.364000000000047,54.210843373493965,11.560635606293905,4.512334940769608
2014,30,59.600000000000001,53.281999999999996,52.773493975903627,11.669744958624998,5.316580389213461
2014,31,58.899999999999999,55.566000000000003,51.263855421686742,12.402572297253432,5.15168962237873
2014,32,54.200000000000003,55.139999999999979,49.156626506024089,12.141314197069928,5.0163825060454235
2014,33,49.100000000000001,51.304000000000002,46.134939759036151,10.424132808699243,6.293803537913034
2014,34,45.100000000000001,46.805000000000007,43.569879518072284,8.894129811693684,3.6248274554373787
2014,35,43.299999999999997,44.773999999999994,41.310843373493981,8.15065480009373,2.681055313908799
2014,36,43.600000000000001,41.471999999999987,39.579518072289162,8.027327700350583,2.5801743045129935
2015,1,43.700000000000003,41.125000000000007,38.763855421686749,8.463704117788872,3.335671492508209
2015,2,43.5,41.170999999999985,37.456626506024094,7.557554656315186,2.750334043238673
2015,3,42.600000000000001,41.121999999999979,36.593975903614457,7.218545718639955,1.9641736823614497
2015,4,42.5,40.851999999999997,36.350602409638554,6.935563590336685,2.9068125519991113
2015,5,43.0,41.614999999999981,36.330120481927707,8.346062821441823,4.315845988237024
2015,6,47.700000000000003,42.190999999999995,36.862650602409637,8.588544708255341,5.756207856417002
2015,7,48.5,49.878000000000014,39.404761904761905,9.99889035725278,6.319245380615396
2015,8,50.700000000000003,61.740999999999985,47.572619047619042,20.364316483226986,16.897701852114693
2015,9,61.799999999999997,73.597999999999985,60.483333333333334,22.606480749721975,13.864377669349162
2015,10,65.799999999999997,91.529000000000011,86.370238095238108,35.77737314083148,23.51841513676118
2015,11,156.0,99.767000000000039,136.13452380952381,60.29840552957487,41.32492361192991
